"","ID_source","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161"
"33",33,13.34487801,13.20896537,12.97317876,13.58659109,12.70637392,12.40423446,12.28664915,12.65566077,12.26897231,10.88081668,10.94297621,10.61845891,10.91379512,9.679621365,9.430528023,8.935661131,8.995594058,9.374975754,8.698772234,8.109248511,8.045788424,7.685570087,7.996155243,7.33206861,6.37258386,6.969036453,3.904064063,4.644325506,2.976381527,3.398205357,1.543447214,2.208610911,0,1.479036543,2.44371147,2.306813882,1.526135157,2.132718368,3.059193784,3.236077744,3.060320541,3.566952375,3.328329822,4.726897792,4.595339151,4.741900624,6.072287967,5.768069238,6.171544813,7.056236029,7.726521084,7.565293567,7.588968129,7.852153286,9.135020485,8.947071313,8.950462499,9.11613354,10.55008191,10.56560332,10.62561669,10.98967946,12.68332358,12.12039523,11.77803592,11.69963007,11.7748936,13.74111193,13.54722195,15.33700741,15.10920909,15.4605515,17.37081727,16.75566554,16.45524944,15.76024553,19.87308151,19.22744131,18.31115784,17.86862784,17.69784806,18.25279785,20.7116652,20.3173448,19.55106805,19.73053988,22.22016979,21.85409463,23.74068409,23.60648168,25.06211271,24.98145519,26.47492909,26.32193101,27.81299951,27.64902493,29.00948482,29.22255282,29.49817056,30.54275395,30.43733696,30.62584389,30.39141404,31.78221955,32.00738398,31.69892378,31.64305091,32.74307244,32.96005668,32.89744024,32.97597088,34.50784991,34.96887793,36.20025243,35.89304085,37.5107898,37.05745138,39.39796055,39.03098169,39.30894401,39.99395322,40.42528027,40.76832826,41.76725346,41.68296364,43.67722887,43.37363446,44.796826,44.70754932,46.68746241,47.90776715,49.57443822,51.07566622,52.3154997,52.57334387,54.2314964,53.42208083,55.63094272,56.17344545,57.013723,56.40178393,58.5107041,58.19675106,59.97017918,60.32396944,61.47249936,61.61402232,62.94013546,63.01704289,64.30162141,64.55465151,65.87346173,66.41058304,66.78207245,67.16603305,68.0292395,69.68426326,69.25265411,70.40726959,71.11792368,71.3592239
"34",34,13.90950152,13.70385339,12.99713541,13.54048307,13.39538258,13.02438357,12.80924482,12.67768403,12.24524452,11.64903956,11.6622129,11.17106912,10.84937667,10.52376859,10.17799659,9.547639123,8.945157379,9.299533204,9.605866962,8.92589174,8.713534362,7.63325365,7.876786708,8.200679888,6.330827431,6.808176528,4.094431799,4.680149571,3.283774216,3.526905472,2.108025043,1.727321663,1.479036543,0,1.276101045,2.954672016,2.021026988,1.390732592,1.995270067,3.687150945,3.228723201,3.067664521,2.348025131,5.006521419,4.602618152,4.325573563,6.271320368,5.749625684,5.774290083,6.517340135,7.84370242,7.487948214,7.223874735,7.33024628,9.239390377,8.872805595,8.597728616,8.640423367,10.61888368,10.46449041,10.31201986,10.54266787,12.85182725,12.17731231,11.66828562,11.40552727,11.35128283,13.9059011,13.6024622,15.47694138,15.12938672,15.39558546,17.57306885,16.88126731,16.48475748,15.69136973,20.24076651,19.53211193,18.54151155,17.97330907,17.67954132,18.16516419,21.06826792,20.62165697,19.75177742,19.84193526,22.55469377,22.1491524,24.04923046,23.87077292,25.3422386,25.20977357,26.72279225,26.50891699,28.02911394,27.81888847,29.19745739,29.37336844,29.59049571,30.66282,30.48960487,30.61344805,30.30427311,31.87255997,32.05367026,31.6663447,31.56085992,32.81291383,32.98928401,32.86081646,32.88689698,34.40647848,34.79079042,36.09723319,35.72435892,37.39363714,36.90171614,39.31010046,38.91616279,39.16094822,39.90522963,40.29925181,40.61137339,41.63077308,41.52711067,43.53162311,43.21811969,44.65030985,44.5507681,46.5614365,47.78263278,49.44290913,50.94132752,52.16818723,52.40754922,54.07957848,53.25060355,55.48583156,56.00103303,56.87057258,56.22855161,58.36577758,58.0312984,59.82102252,60.15558872,61.31808123,61.43975469,62.7816269,62.84025567,64.13712451,64.37403371,65.68398492,66.20320594,66.59087975,66.94628692,67.78596627,69.45373687,69.00023108,70.1789984,70.87869621,71.11420816
"35",35,13.31968586,13.05899961,12.03250762,12.53292196,12.91698237,12.48875991,12.19404772,11.71390053,11.25771912,11.26101759,11.22842515,10.59757751,9.84891144,10.22388098,9.790082308,9.048034303,7.972298927,8.307709242,9.384275446,8.626153829,8.279026337,6.679513999,6.878614171,7.968412784,5.41412848,5.80533909,3.472059657,3.890173846,2.864384519,2.919669885,2.221137775,1.069416934,2.44371147,1.276101045,0,4.227397321,3.292189501,2.500047678,2.748596841,4.958579186,4.473745059,4.106343986,3.126722297,6.245686231,5.782135578,5.343145037,7.481093421,6.901030519,6.75807658,7.39867612,9.017459341,8.594943186,8.196806444,8.20638746,10.39976726,9.967949229,9.558543937,9.526396019,11.75932732,11.53637548,11.27783383,11.42636569,14.01877718,13.30644197,12.72916654,12.37399052,12.2431219,15.06867529,14.72584513,16.6271933,16.23392988,16.46199459,18.74113304,18.02331556,17.58967554,16.75507663,21.45544796,20.72994613,19.71749347,19.10535423,18.76105717,19.21347716,22.27930874,21.81828985,20.91619809,20.97350151,23.75844521,23.34162779,25.24428868,25.05220092,26.52762603,26.37820794,27.89674184,27.66176408,29.19130851,28.96444477,30.3487876,30.51061178,30.70422241,31.78711396,31.58569291,31.68035574,31.33529765,32.98390751,33.14605087,32.72292467,32.59329058,33.91500939,34.07348585,33.91457786,33.91481712,35.42702155,35.77026607,37.11578149,36.70831184,38.40403575,37.89190625,40.3345065,39.92687887,40.15391691,40.92887787,41.3033101,41.59866872,42.62857418,42.51451404,44.52358304,44.20485307,45.64125983,45.53618133,47.56256316,48.78374924,50.43998699,51.93636544,53.15578502,53.38491221,55.06404269,54.22452835,56.47358676,56.97357411,57.85899668,57.2005669,59.35282394,59.00713341,60.80537475,61.12922594,62.29916651,62.40977314,63.76010147,63.80851652,65.1119615,65.33977613,66.6444071,67.15323688,67.55012475,67.88895729,68.71454784,70.38953322,69.92306416,71.11597755,71.80904015,72.04104899
"36",36,15.38861877,15.30242582,15.26105738,15.8846468,14.65261959,14.41183053,14.36745037,14.94434616,14.5653819,12.77081374,12.87929395,12.69206489,13.21614105,11.50726705,11.36081739,10.98581959,11.29871307,11.67948741,10.47244983,9.996100817,10.0672797,9.990334197,10.30293168,9.183067292,8.678346444,9.274767308,6.200034288,6.949606775,5.268577594,5.703259679,3.839539065,4.377934108,2.306813882,2.954672016,4.227397321,0,0.935695951,2.22069178,3.028460134,0.955913469,1.104089812,2.400529027,3.041285898,2.4648384,2.535126667,3.160461749,3.815625138,3.652402687,4.407911771,5.407982395,5.482191455,5.434884329,5.711230238,6.141029105,6.88346824,6.789570435,7.016430307,7.305317655,8.30387923,8.405810278,8.622368466,9.105914671,10.39796905,9.871550263,9.613091343,9.665591377,9.855434147,11.45475878,11.29410321,13.05418056,12.8650543,13.2528418,15.07356185,14.47455952,14.20444811,13.55346659,17.56790449,16.92075705,16.00963272,15.5916563,15.46322278,16.04828178,18.4059479,18.01061818,17.25286754,17.44994981,19.91368218,19.54747073,21.43387023,21.30089698,22.755723,22.67836227,24.170039,24.02340269,25.5106422,25.35270405,26.71023825,26.92898953,27.21669831,28.2547148,28.16599773,28.3750666,28.17042726,29.50043644,29.73710741,29.45491057,29.41903168,30.46608604,30.69444879,30.65429714,30.75406167,32.29041701,32.78847835,33.9826026,33.70709288,35.29881804,34.8641952,37.17222751,36.81720023,37.11062418,37.7683367,38.21598375,38.57368993,39.56224804,39.48734833,41.47576692,41.17710718,42.59535944,42.51109732,44.47574631,45.695254,47.36433258,48.86641877,50.11196181,50.37866261,52.02963233,51.22997448,53.42551193,53.98106445,54.80705275,54.209753,56.30452833,56.00044498,57.76567297,58.1286183,59.2701705,59.42129831,60.73946616,60.82528045,62.10357346,62.36449694,63.68753285,64.23385508,64.59684829,64.99578538,65.87188126,67.51943281,67.1002867,68.24105966,68.95767635,69.20220313
"37",37,14.83001917,14.70967124,14.48657676,15.09016877,14.15525738,13.87608761,13.78306295,14.16857795,13.77501012,12.30440105,12.38586283,12.11143884,12.41123814,11.0736881,10.8685847,10.41904088,10.49238442,10.86771036,10.06544144,9.525838707,9.517432593,9.178776151,9.475981938,8.730197786,7.863187261,8.434845086,5.417288548,6.139823882,4.494542255,4.897681154,3.063735718,3.470348839,1.526135157,2.021026988,3.292189501,0.935695951,0,1.483487508,2.416651689,1.763142616,1.535475524,2.293598748,2.531273268,3.22092451,3.073420814,3.344424469,4.558646507,4.244059381,4.731427531,5.665055871,6.206461742,6.041994716,6.121607841,6.44275358,7.615634015,7.422208432,7.471002566,7.676607033,9.028623777,9.041087306,9.130288983,9.53039686,11.17724368,10.59896227,10.25338964,10.19779636,10.30546899,12.23531951,12.02640846,13.82808834,13.5861855,13.93443034,15.87507013,15.24524919,14.93333798,14.23411498,18.42618078,17.75944251,16.82241692,16.35560296,16.17316307,16.72667555,19.26134598,18.84984528,18.05614858,18.21920836,20.76314657,20.38457366,22.27603375,22.12892819,23.58950122,23.49505574,24.9939324,24.82641787,26.32444547,26.15026894,27.51482029,27.72040502,27.98631317,29.03538217,28.92037757,29.10292815,28.86540637,30.27040252,30.48991841,30.17483244,30.11714495,31.22855186,31.4408646,31.37319577,31.44997505,32.98174225,33.44442075,34.67414365,34.36811346,35.98466228,35.53200866,37.87207329,37.50484697,37.78323274,38.46805733,38.89919207,39.24283766,40.24127785,40.15742183,42.15139777,41.84805267,43.27100072,43.18198177,45.16134893,46.38164613,48.04835413,49.54960238,50.78961867,51.04793788,52.70569472,51.89685902,54.10499966,54.64822025,55.48774142,54.87658577,56.98474219,56.67126927,58.44428202,58.79855869,59.9466997,60.08880047,61.4144214,61.49189951,62.77605712,63.02964132,64.34882106,64.88688327,65.25750153,65.64311124,66.50811021,68.16207375,67.73230994,68.88489849,69.59639391,69.83817588
"38",38,15.22877208,15.04228089,14.38727265,14.92712647,14.67087668,14.32476073,14.13935864,14.06782767,13.63376058,12.88833001,12.92301494,12.49029976,12.23621982,11.72376219,11.42395542,10.84477572,10.33404064,10.68680759,10.76908394,10.13646922,9.988449461,9.022923559,9.262587784,9.38220087,7.72142603,8.192503273,5.462870456,6.067517942,4.620474084,4.898574702,3.325758194,3.117220868,2.132718368,1.390732592,2.500047678,2.22069178,1.483487508,0,0.979751655,2.67163562,2.067680394,1.677459424,1.200703088,3.796194635,3.283444496,2.935269713,4.991976824,4.403015568,4.385527954,5.150638111,6.517423654,6.11640129,5.835072578,5.962443309,7.901302534,7.497479508,7.209422182,7.266703827,9.266713796,9.08274006,8.922579566,9.166908115,11.51975266,10.8188396,10.2843386,10.0156605,9.972841144,12.57046024,12.24126426,14.13227789,13.75981408,14.01374943,16.24227007,15.5313308,15.11559011,14.30894205,18.96224785,18.23122738,17.21773218,16.61752928,16.30221084,16.77989997,19.78438137,19.3193011,18.4180901,18.48609801,21.26092513,20.84201789,22.74494473,22.55220356,24.02758161,23.87957724,25.39735393,25.16687432,26.69399798,26.47200865,27.85447195,28.02143911,28.22638872,29.30385221,29.11830724,29.23313997,28.9170418,30.50750176,30.68111057,30.28366016,30.17386679,31.44402709,31.6140193,31.47758088,31.49933593,33.0180806,33.40007127,34.70865984,34.33370128,36.00432433,35.5112269,37.92225201,37.52690043,37.77057981,38.51730131,38.90949926,39.22081835,40.24065381,40.13656354,42.14124513,41.82756181,43.25989911,43.16018071,45.17155381,46.39275941,48.0528108,49.55113266,50.7776929,51.01683911,52.68899865,51.85987258,54.09535423,54.61030044,55.48012309,54.83781911,56.97528588,56.64058014,58.43045452,58.76485908,59.92743986,60.04902558,61.39094281,61.44953562,62.74640289,62.98333688,64.29337928,64.81294203,65.20030045,65.55638855,66.39704707,68.0642592,67.61180531,68.78943618,69.48961367,69.72541103
"39",39,15.89011937,15.67143045,14.7809322,15.27933291,15.38947043,15.01323632,14.78372969,14.46226756,14.00608837,13.64352519,13.65744294,13.15293984,12.59675823,12.51141915,12.17283523,11.53855168,10.72053569,11.05624229,11.58217831,10.91531161,10.70828574,9.425409202,9.627163941,10.18202406,8.151125306,8.553925342,6.044558986,6.570695606,5.267920165,5.475316748,4.086942515,3.601166431,3.059193784,1.995270067,2.748596841,3.028460134,2.416651689,0.979751655,0,3.261160288,2.56480344,1.533386116,0.378395427,4.094758522,3.401360031,2.668983168,5.129493497,4.393846848,4.036100278,4.650242412,6.51858021,5.973516996,5.462641365,5.458657539,7.85313838,7.318737042,6.817403574,6.778466744,9.164441596,8.854218999,8.53596703,8.679328372,11.46153672,10.68587386,10.03371376,9.631859399,9.495511595,12.49860799,12.09210667,14.02921458,13.57285377,13.7640436,16.17045836,15.40859591,14.92653448,14.05462792,18.99570781,18.22264309,17.16076737,16.47375798,16.07287943,16.4998228,19.80620491,19.30547335,18.33407446,18.33837805,21.26109758,20.8154721,22.72155902,22.49796094,23.98024457,23.79606939,25.32370911,25.05112673,26.59514093,26.34140983,27.73364678,27.87456724,28.03893287,29.13355756,28.9020442,28.97300759,28.60741467,30.31498378,30.45843012,30.00849694,29.86581594,31.23622405,31.37853873,31.19815361,31.18507787,32.69400984,33.02555792,34.38179613,33.96441179,35.6670311,35.14928168,37.60245981,37.18984294,37.41180387,38.19646608,38.56408637,38.85519158,39.88752626,39.77101532,41.7809972,41.46113818,42.89839284,42.79214445,44.82213841,46.04326342,47.69837599,49.19419849,50.41193331,50.63921557,52.31952797,51.47830355,53.72967743,54.22711166,55.11518877,54.45403142,56.60870502,56.26109833,58.06071264,58.38284785,59.55390198,59.66291594,61.01439028,61.06144025,62.36569446,62.59241793,63.89656517,64.4048043,64.80218851,65.1403667,65.96623556,67.64098829,67.17508096,68.36741271,69.06066205,69.29283498
"40",40,16.33229549,16.25192486,16.20504023,16.82247402,15.58242357,15.35110422,15.3158956,15.88793666,15.50445883,13.693141,13.80908621,13.6403881,14.14964373,12.42070489,12.29142467,11.93257779,12.23125962,12.60980756,11.37846965,10.92222749,11.0115943,10.9203325,11.22565237,10.10543547,9.606308904,10.18988779,7.138707847,7.879064987,6.208878808,6.633463345,4.776945729,5.227855284,3.236077744,3.687150945,4.958579186,0.955913469,1.763142616,2.67163562,3.261160288,0,0.721572667,2.182715978,3.160884782,1.508961959,1.675009702,2.56631627,2.859891906,2.733508838,3.64259909,4.671888087,4.526284709,4.499185585,4.867199788,5.36253988,5.92798868,5.844011616,6.138762472,6.472234214,7.348219846,7.45807222,7.714497864,8.235465999,9.45097816,8.91617262,8.663672172,8.74626725,8.970429485,10.50834656,10.33920412,12.10626626,11.90953542,12.29764399,14.1347546,13.5260429,13.24949195,12.59830554,16.66362684,16.00147336,15.07577006,14.64175122,14.50738832,15.09311112,17.49922869,17.09176093,16.31499176,16.50138208,19.00225056,18.62729627,20.51716756,20.37528866,21.83359031,21.74682816,23.24226457,23.08585537,24.57785047,24.41310555,25.77344109,25.98726712,26.26872175,27.3096749,27.21488595,27.4204685,27.21451923,28.5526153,28.78576096,28.49972519,28.46312066,29.51660368,29.7420919,29.69906101,29.79814859,31.33453342,31.83450055,33.02671297,32.7526523,34.34302568,33.90923277,36.21633962,35.86136307,36.1553472,36.81244829,37.26025077,37.61860196,38.60665243,38.53219593,40.52030588,40.22189046,41.63989161,41.55587448,43.51993187,44.7394205,46.40854877,47.9106532,49.15637568,49.42348537,51.07410517,50.27493819,52.46984842,53.025997,53.85134635,53.25470466,55.34883381,55.04515612,56.81002986,57.17336974,58.314603,58.46618613,59.7839611,59.87021706,61.14817939,61.40952161,62.73281916,63.27981509,63.6421777,64.0422892,64.91962915,66.5664191,66.14856022,67.28791045,68.00510247,68.24995901
"41",41,16.34724813,16.23595138,15.99951345,16.59161543,15.64962068,15.3854724,15.30715603,15.68103024,15.27972603,13.78370186,13.87775953,13.63408955,13.90748374,12.53529495,12.35910692,11.93712693,11.98948902,12.36044642,11.51128904,11.0051497,11.02962679,10.67385483,10.95820688,10.20005402,9.35788527,9.906690864,6.935809333,7.642244933,6.018613383,6.406533054,4.591832054,4.86449006,3.060320541,3.228723201,4.473745059,1.104089812,1.535475524,2.067680394,2.56480344,0.721572667,0,1.477898685,2.446105979,1.77816356,1.539603644,2.060933608,3.071713359,2.708598398,3.315729571,4.307126759,4.696230452,4.506625794,4.650816844,5.048165926,6.105019138,5.886902257,5.979381334,6.233134676,7.511937313,7.505674884,7.618144153,8.056965592,9.688951017,9.081552259,8.718017794,8.678384242,8.819336194,10.74653199,10.50983175,12.33285564,12.06430015,12.4023317,14.39982842,13.74677654,13.41369949,12.70180342,17.01896735,16.32354583,15.35717031,14.85227468,14.6467936,15.1936438,17.84864872,17.41375804,16.58091676,16.71818394,19.34009686,18.9445935,20.84163236,20.67681108,22.14355836,22.02996178,23.53588552,23.347904,24.85546087,24.66674807,26.03691434,26.23163097,26.48276201,27.53863387,27.40844005,27.58003879,27.33405413,28.76668973,28.97701906,28.64933208,28.58631849,29.72046782,29.92492904,29.84730748,29.91867013,31.44958475,31.90902744,33.14196463,32.83288132,34.45159705,33.99713106,36.34127166,35.97199698,36.24868343,36.93721269,37.36571955,37.7080083,38.70730076,38.62264812,40.61705711,40.3133256,41.7366479,41.64723754,43.62807517,44.84845848,46.51484125,48.01597072,49.25538075,49.5130262,51.17129325,50.3618005,52.57091599,53.11316438,53.95377222,53.34151133,55.45071132,55.13643056,56.91007872,57.26365156,58.41229272,58.55374272,59.8798711,59.95679011,61.24130784,61.49445592,62.81348426,63.35140834,63.72214408,64.10768097,64.97308265,66.62676698,66.19754388,67.34955478,68.06124794,68.30317131
"42",42,16.85142458,16.68164791,16.06155327,16.59541992,16.25505024,15.93159202,15.77220275,15.74213368,15.30507095,14.4430457,14.49684311,14.1153822,13.9051321,13.24656626,12.98814402,12.45374832,12.00626007,12.35657454,12.26300635,11.67444192,11.58097751,10.6965937,10.93067579,10.89902098,9.397175488,9.859135864,7.131443786,7.744604016,6.274008217,6.569386639,4.933546877,4.792515035,3.566952375,3.067664521,4.106343986,2.400529027,2.293598748,1.677459424,1.533386116,2.182715978,1.477898685,0,1.250605,2.642326684,1.881627379,1.257909083,3.601442975,2.865275471,2.708840817,3.509878461,4.993279756,4.495013392,4.158151548,4.316414656,6.342032621,5.862691788,5.532775568,5.608646439,7.674443874,7.43129983,7.245205688,7.504281412,9.957700555,9.211152465,8.62718151,8.338201238,8.30642777,11.00022841,10.62649805,12.54385902,12.12851418,12.35937656,14.67405012,13.93249773,13.48414035,12.65330682,17.4717403,16.70758942,15.65958008,15.00804076,14.65559476,15.11805229,18.28462192,17.7920509,16.84301594,16.875325,19.74458639,19.30589311,21.21147617,20.99733147,22.47763598,22.30622158,23.83043174,23.57481586,25.11190541,24.87205563,26.26004298,26.41326822,26.59914734,27.68448746,27.47939252,27.57915495,27.2503252,28.87838209,29.03995779,28.62543065,28.50758731,29.80870451,29.96834475,29.81830182,29.83187055,31.34882681,31.72414997,33.03899544,32.65825967,34.33296566,33.83655897,36.25406296,35.85564357,36.09633757,36.84893859,37.23702806,37.54586714,38.56717547,38.46164281,40.46695048,40.15258987,41.58548715,41.48507414,43.49870189,44.71992562,46.37935484,47.87739018,49.10295409,49.34098405,51.01390523,50.18371831,52.42067226,52.93405493,53.80554015,53.16153312,55.30054436,54.96463413,56.75540346,57.08873595,58.25203808,58.37262158,59.71528376,59.77301217,61.07041116,61.30665269,62.61639907,63.13558692,63.52326689,63.87893342,64.71976492,66.38682735,65.93472313,67.11199181,67.812277,68.0481726
"43",43,16.25310129,16.03858265,15.15915949,15.65665079,15.74271324,15.37188815,15.14887421,14.84051161,14.38398901,13.98850521,14.00712836,13.5152933,12.9744715,12.84767503,12.5189669,11.89558084,11.09880439,11.43424734,11.91043322,11.25357944,11.06022486,9.803803025,10.00518685,10.51403241,8.529304791,8.931992322,6.413703705,6.94605205,5.628383085,5.844417908,4.423577646,3.974893479,3.328329822,2.348025131,3.126722297,3.041285898,2.531273268,1.200703088,0.378395427,3.160884782,2.446105979,1.250605,0,3.870989963,3.132230915,2.320587612,4.848913394,4.081830353,3.667828482,4.271992155,6.199276287,5.628281268,5.089828797,5.080280442,7.520874759,6.965347196,6.442262207,6.400111516,8.82071506,8.492573485,8.160454798,8.300933476,11.12329369,10.33591806,9.668776264,9.256205601,9.117135357,12.15730039,11.73890602,13.68201487,13.21390394,13.39781424,15.82746527,15.05786339,14.56688865,13.68785574,18.67102058,17.8900854,16.81993427,16.1196695,15.70825965,16.13014858,19.47897083,18.97162345,17.98843988,17.98329064,20.92934099,20.47893696,22.38518171,22.15628569,23.63947518,23.44942603,24.97840628,24.69944493,26.24576772,25.98746967,27.38093766,27.51826413,27.67753158,28.77414551,28.537349,28.60399953,28.23447485,29.95283291,30.09296649,29.63813885,29.49293917,30.87230179,31.01173087,30.82739457,30.81173104,32.31998263,32.64891256,34.00755424,33.58796949,35.29214818,34.77314604,37.22858903,36.81494464,37.03578084,37.82251743,38.18871028,38.47883932,39.51173954,39.39465545,41.40485046,41.08472156,42.522177,42.41564574,44.44647594,45.66758404,47.32244022,48.81813253,50.03546704,50.26227748,51.94289531,51.10121836,53.35319256,53.84995608,54.73872678,54.07685436,56.2321655,55.88406256,57.68403673,58.00571385,59.17707056,59.28563962,60.63743955,60.68409526,61.9885897,62.21498078,63.51895466,64.02691271,64.42454049,64.76231467,65.58796487,67.26281301,66.79675229,67.98925519,68.6824097,68.91454258
"44",44,17.82210082,17.75033166,17.70006492,18.30954205,17.05247021,16.83474006,16.81283536,17.38250961,16.99338492,15.15358292,15.27985177,15.13737065,15.63185629,13.86987495,13.76408488,13.42764544,13.71300258,14.08862372,12.81873574,12.38975193,12.50353137,12.39963755,12.69589531,11.568739,11.08410043,11.65181269,8.630559688,9.360177693,7.703216276,8.116899986,6.270279549,6.634063928,4.726897792,5.006521419,6.245686231,2.4648384,3.22092451,3.796194635,4.094758522,1.508961959,1.77816356,2.642326684,3.870989963,0,0.916199107,2.238217836,1.35112963,1.399494732,2.709987248,3.73400599,3.017380153,3.053540483,3.660551164,4.295738236,4.419482445,4.364317999,4.823618677,5.254166516,5.83942486,5.97038253,6.317292197,6.916448002,7.95767336,7.407733015,7.171104415,7.320134044,7.616425626,9.015668012,8.831445147,10.61036418,10.40087283,10.79095538,12.65442567,12.02879554,11.74157848,11.09169688,15.24292225,14.55477829,13.60381451,13.14196817,12.99842982,13.58640683,16.07362242,15.64518333,14.83558086,15.00364216,17.56756035,17.17768632,19.07274519,18.9157295,20.37949547,20.27689673,21.77832451,21.60565174,23.10531156,22.92935426,24.2941376,24.49989684,24.77127434,25.81685983,25.7124994,25.91292296,25.70572947,27.05532199,27.28298107,26.99140717,26.9542225,28.01667967,28.23776823,28.19067842,28.28930417,29.825866,30.33009236,31.51801906,31.24730019,32.83465563,32.40278935,34.70738924,34.35285674,34.64821578,35.30349837,35.75204102,36.1118754,37.098786,37.02532807,39.01275108,38.71487865,40.13231921,40.04884585,42.0114902,43.23092044,44.90019332,46.40234705,47.64851834,47.9165374,49.56638355,48.76828578,50.96180166,51.51927408,52.34319155,51.74802123,53.84070812,53.5379599,55.30202995,55.6662574,56.80678145,56.95936076,58.27628204,58.36349156,59.64074717,59.902976,61.22680276,61.77512231,62.13624607,62.53863539,63.41829895,65.06366645,64.64819188,65.78490146,66.5031644,66.74862994
"45",45,17.88221078,17.77451215,17.50246433,18.08134441,17.17248059,16.91668779,16.84501864,17.18354284,16.77371463,15.29828638,15.3997245,15.17151107,15.39321415,14.03986104,13.88088736,13.47289884,13.47772286,13.84387617,13.0070893,12.52137347,12.5629883,12.16147763,12.43294032,11.71158635,10.84695077,11.37346632,8.451005287,9.141385446,7.540316702,7.913815863,6.119199987,6.298545995,4.595339151,4.602618152,5.782135578,2.535126667,3.073420814,3.283444496,3.401360031,1.675009702,1.539603644,1.881627379,3.132230915,0.916199107,0,1.322077561,1.7324396,1.175447342,2.003977763,3.044207705,3.241392076,2.970186562,3.193372019,3.701108279,4.63788507,4.354360414,4.482013093,4.797503492,6.026444577,5.971606483,6.093713931,6.574068244,8.24930627,7.591313337,7.184139154,7.14657791,7.320422681,9.303292624,9.01916549,10.87619548,10.56231553,10.87894799,12.97094868,12.28311831,11.91496977,11.1778153,15.68123974,14.94794334,13.94156715,13.37984285,13.13502028,13.66737802,16.50209064,16.03618015,15.14930474,15.24796732,17.97750894,17.55968807,19.46217293,19.27364018,20.74749464,20.6080359,22.12257205,21.90669106,23.42660998,23.21796681,24.59535612,24.77492793,25.00484036,26.07028061,25.91783116,26.07205801,25.81064034,27.28803826,27.48469611,27.13680743,27.06392353,28.23523988,28.42782174,28.33401387,28.39523242,29.92427967,30.37412754,31.6165584,31.29895969,32.92415888,32.464679,34.8186194,34.44502274,34.71729725,35.41445701,35.83724444,36.17568488,37.1775165,37.09050684,39.08624169,38.78132368,40.20578491,40.11516617,42.09998107,43.32055063,44.98613733,46.48695915,47.72477401,47.98031907,49.64020783,48.82853112,51.04070437,51.57989273,52.4238528,51.80816379,53.92061964,53.60395105,55.3795145,55.73092273,56.88114766,57.02044173,58.34829551,58.42327338,59.70910141,59.96060266,61.27883954,61.81530385,62.1873666,62.57072197,63.43482012,65.08918748,64.65890197,65.81211641,66.52322009,66.76486817
"46",46,18.0699586,17.91155449,17.31844861,17.84934279,17.44822606,17.13998636,16.99800244,16.99904513,16.56058173,15.61859156,15.68468958,15.33678396,15.15952116,14.40334401,14.17149399,13.66594057,13.26233548,13.61148435,13.40352018,12.84347882,12.78379404,11.95335533,12.1849094,12.05680112,10.65475567,11.11282476,8.383273982,9.001840682,7.518276855,7.822688028,6.159585808,6.050127666,4.741900624,4.325573563,5.343145037,3.160461749,3.344424469,2.935269713,2.668983168,2.56631627,2.060933608,1.257909083,2.320587612,2.238217836,1.322077561,0,2.757660867,1.860871638,1.454503482,2.322479394,3.920658519,3.307721201,2.902199163,3.111022823,5.210815459,4.650293079,4.277076512,4.379832503,6.50024665,6.197427584,5.987884187,6.266555783,8.805150027,8.017111478,7.386585172,7.080507967,7.063516342,9.837377664,9.423327922,11.36184163,10.90883953,11.1194271,13.50699911,12.73971256,12.26341662,11.41218124,16.36729622,15.57616864,14.50003515,13.80517934,13.42142753,13.87124345,17.17136287,16.65631423,15.66794061,15.67022182,18.61598892,18.16129372,20.06757613,19.83604074,21.31948837,21.12915904,22.65788438,22.38215666,23.9267056,23.67268954,25.06468898,25.20701497,25.37789422,26.46921027,26.24896965,26.3372276,25.9990145,27.65535527,27.80766193,27.38027178,27.25655498,28.58079806,28.73253124,28.57231422,28.5799647,30.09564655,30.46673129,31.78550979,31.40109423,33.07832676,32.57983136,35.00154574,34.60105862,34.83985466,35.59629455,35.9816426,36.28896406,37.31114851,37.20475481,39.21042171,38.89566883,40.328886,40.2280747,42.2430444,43.46427471,45.12331377,46.62117125,47.84614832,48.08357723,49.75689829,48.92616622,51.16389367,51.67645949,52.54881596,51.90391937,54.04372812,53.7071786,55.49841324,55.83119484,56.99485743,57.11495445,58.45796846,58.51529521,59.81293038,60.04887375,61.35852746,61.87769568,62.26538285,62.62115504,63.4624844,65.12923961,64.67774254,65.85436202,66.55490042,66.79096177
